Fecha,Activa (kW),Reactiva (kVAR)
2015-09-02 01:48:00,197.73993791857143,-4.5759299142000005
2015-09-02 01:49:00,197.45905413,-5.0229911804142855
2015-09-02 01:50:00,198.26953125,-4.4310458047
2015-09-02 01:51:00,197.42100306857145,-5.076869419642857
2015-09-02 01:52:00,197.98141043571428,-4.867576599114286
2015-09-02 01:53:00,200.75115094857142,-3.557216644285714
2015-09-02 01:54:00,197.34336635,-4.517958777285714
2015-09-02 01:55:00,198.32066127285717,-4.274779728485714
2015-09-02 01:56:00,198.0287911557143,-5.064107622414285
2015-09-02 01:57:00,197.86061314142856,-4.7079129900285706
2015-09-02 01:58:00,198.2720772885714,-4.181962694442857
2015-09-02 01:59:00,196.12126813571427,-6.0346935817142855
2015-09-02 02:00:00,197.8360072542857,-5.067028590614285
2015-09-02 02:01:00,206.27912248857143,-2.5390537806857147
2015-09-02 02:02:00,200.50760323714286,-1.9282342365857141
2015-09-02 02:03:00,201.02821568142855,-1.2129599707471428
2015-09-02 02:04:00,199.36523437428573,-2.4330188206285714
2015-09-02 02:05:00,203.40391322571426,-0.4272903374257143
2015-09-02 02:06:00,199.05869838142857,-3.3785803658571427
2015-09-02 02:07:00,198.09076799714285,-4.3684400831
2015-09-02 02:08:00,200.33082798571428,-4.119788578571429
2015-09-02 02:09:00,199.27190290142858,-3.4254008701857144
2015-09-02 02:10:00,204.00190080857143,-3.5189372471428575
2015-09-02 02:11:00,204.38582938,-5.120283944271428
2015-09-02 02:12:00,199.7947998042857,-5.837247031071429
2015-09-02 02:13:00,200.46201869428572,-4.639700753342858
2015-09-02 02:14:00,198.1133510042857,-6.770306723457144
2015-09-02 02:15:00,198.99708775142858,-6.860637119842857
2015-09-02 02:16:00,198.4922572542857,-6.1030496869714295
2015-09-02 02:17:00,198.4438127785714,-6.350272587371428
2015-09-02 02:18:00,201.25723702571426,-4.930091857914285
2015-09-02 02:19:00,200.22942243285712,-4.7585176740428565
2015-09-02 02:20:00,209.45511300285713,-2.9074025835285715
2015-09-02 02:21:00,199.88405064142856,-4.885989597871429
2015-09-02 02:22:00,197.58081054714285,-6.4062701634
2015-09-02 02:23:00,198.41367885,-5.2681023734
2015-09-02 02:24:00,206.71508789,-4.269937515257142
2015-09-02 02:25:00,197.39501953142857,-6.3609128679571425
2015-09-02 02:26:00,198.5824846542857,-6.269278390071428
2015-09-02 02:27:00,197.46669224285714,-4.285566057471429
2015-09-02 02:28:00,195.96812221000002,-5.5017830985
2015-09-02 02:29:00,194.24590192571426,-7.765905107771428
2015-09-02 02:30:00,195.03414481000002,-8.624098096571428
2015-09-02 02:31:00,197.35267857142858,-7.451521737228572
2015-09-02 02:32:00,197.34929548,-8.4186543056
2015-09-02 02:33:00,196.74075753285715,-6.5597959246
2015-09-02 02:34:00,197.9957101,-6.137572697228572
2015-09-02 02:35:00,196.0524902342857,-5.766692570271429
2015-09-02 02:36:00,197.69834681857145,-4.896042415071428
2015-09-02 02:37:00,193.56387765,-7.608931950157142
2015-09-02 02:38:00,194.15325055857144,-6.936491830014286
2015-09-02 02:39:00,195.7791573657143,-6.382104056228571
2015-09-02 02:40:00,198.22813197571426,-5.896215166371428
2015-09-02 02:41:00,196.3750697542857,-7.460248129714286
2015-09-02 02:42:00,195.99110630571428,-4.4359741211
2015-09-02 02:43:00,201.00983538,-2.182046209057143
2015-09-02 02:44:00,192.6686662942857,-6.805552891328572
2015-09-02 02:45:00,202.24396623857143,-6.528137207028571
2015-09-02 02:46:00,193.23212541857143,-6.403736659457143
2015-09-02 02:47:00,194.65952846000002,-5.778853825157143
2015-09-02 02:48:00,195.17168317571426,-5.277250017442857
2015-09-02 02:49:00,193.69543457,-5.306458609442857
2015-09-02 02:50:00,195.05970982142858,-4.607770647314285
2015-09-02 02:51:00,195.2111990785714,-4.764464242114286
2015-09-02 02:52:00,193.45753697,-6.798294067385714
2015-09-02 02:53:00,193.3536551342857,-7.387946537557142
2015-09-02 02:54:00,194.6107352114286,-5.687292371471429
2015-09-02 02:55:00,194.49572753857143,-6.286193847657143
2015-09-02 02:56:00,194.6527797157143,-7.094347272599999
2015-09-02 02:57:00,194.7729840957143,-7.205502101357142
2015-09-02 02:58:00,196.86045619428572,-4.974391937257143
2015-09-02 02:59:00,199.66952078714286,-5.9606165204714285
2015-09-02 03:00:00,194.8085239957143,-7.011262076242857
2015-09-02 03:01:00,195.29167829285714,-6.470168522428572
2015-09-02 03:02:00,194.73699079285714,-6.218645368300001
2015-09-02 03:03:00,196.00606863857143,-4.546945026942857
2015-09-02 03:04:00,196.77807617142858,-4.1395312718
2015-09-02 03:05:00,194.95715332,-5.216386522571429
2015-09-02 03:06:00,195.31556919714285,-5.337030138285714
2015-09-02 03:07:00,193.3372453957143,-7.045457567485713
2015-09-02 03:08:00,193.05344935857144,-7.257182530000001
2015-09-02 03:09:00,196.23018973142857,-5.532483237128571
2015-09-02 03:10:00,195.8472202842857,0.12598201206757143
2015-09-02 03:11:00,195.11858258857143,0.8107693535942858
2015-09-02 03:12:00,196.4318847657143,2.2085707528285714
2015-09-02 03:13:00,195.54195731000002,0.9004989351542857
2015-09-02 03:14:00,197.20720563571427,1.9511878149857143
2015-09-02 03:15:00,195.94808523999998,0.4114693232942857
2015-09-02 03:16:00,196.02015903999998,1.6908900397142859
2015-09-02 03:17:00,196.56025041857143,1.5932559967000002
2015-09-02 03:18:00,195.37351771714287,1.7924405506714287
2015-09-02 03:19:00,195.63080705857143,0.875611850192857
2015-09-02 03:20:00,196.02961077,1.42234992981
2015-09-02 03:21:00,198.01084681857145,1.3739978245328572
2015-09-02 03:22:00,196.70209612142858,0.7465659550257142
2015-09-02 03:23:00,195.8157087057143,-1.9440337589857142
2015-09-02 03:24:00,199.14685058571428,2.002117701942857
2015-09-02 03:25:00,197.28768485,1.9445915222142856
2015-09-02 03:26:00,197.58295549714285,0.28235617705714283
2015-09-02 03:27:00,195.11101423,0.5024903842385714
2015-09-02 03:28:00,195.29765973714285,-0.17886633532428572
2015-09-02 03:29:00,203.0187290742857,2.0301085880857146
2015-09-02 03:30:00,196.3302176342857,1.3968463625228573
2015-09-02 03:31:00,197.21327427428574,1.5369615554857141
2015-09-02 03:32:00,195.80679757285716,1.4195510319300002
2015-09-02 03:33:00,196.33110700285715,2.0310673032428572
2015-09-02 03:34:00,197.27130998857143,2.028239931385714
2015-09-02 03:35:00,199.04893275714286,3.1425263541142856
2015-09-02 03:36:00,196.79385812,2.755281175885714
2015-09-02 03:37:00,197.46547153999998,1.8920433861857142
2015-09-02 03:38:00,195.5590471542857,0.9170776094714286
2015-09-02 03:39:00,195.35529436428573,0.67902639934
2015-09-02 03:40:00,196.47452218142857,1.5539894104
2015-09-02 03:41:00,194.49597168,1.0242595672614285
2015-09-02 03:42:00,201.00142996714285,1.14459827968
2015-09-02 03:43:00,196.26944405714286,1.780142239157143
2015-09-02 03:44:00,198.84959193571427,4.2300769261
2015-09-02 03:45:00,195.1526053285714,0.20100109917714287
2015-09-02 03:46:00,193.09549386142857,-0.5185234206057143
2015-09-02 03:47:00,194.10883440285716,0.2914139202657143
2015-09-02 03:48:00,203.18172781857143,0.9590690476557142
2015-09-02 03:49:00,195.96250697571426,1.816742624557143
2015-09-02 03:50:00,197.28885323714286,1.235748154777143
2015-09-02 03:51:00,198.50263323142858,1.3544010434828573
2015-09-02 03:52:00,198.56173270142858,1.9023799896285714
2015-09-02 03:53:00,198.7826974057143,0.39157155581857145
2015-09-02 03:54:00,198.82718331428572,2.041259901857143
2015-09-02 03:55:00,199.83300781285715,2.4173534938285717
2015-09-02 03:56:00,206.05128697,5.5316619873
2015-09-02 03:57:00,206.19571358857144,7.009198325014286
2015-09-02 03:58:00,213.00050572,10.715920584542857
2015-09-02 03:59:00,213.92156110428573,13.387710571285712
2015-09-02 04:00:00,213.20758928571428,10.910324096685715
2015-09-02 04:01:00,214.32498604857142,11.685408455985714
2015-09-02 04:02:00,215.0330113,13.010511125842857
2015-09-02 04:03:00,216.06877790142858,13.540483747214283
2015-09-02 04:04:00,221.61122349285714,15.75262669157143
2015-09-02 04:05:00,220.48278808571428,15.534410749142856
2015-09-02 04:06:00,219.62412806857145,15.272163391142856
2015-09-02 04:07:00,223.50510951428572,16.863394601000003
2015-09-02 04:08:00,218.3376988,15.084158761142856
2015-09-02 04:09:00,221.20134626142857,15.975014822857144
2015-09-02 04:10:00,220.14189801857142,14.903200422
2015-09-02 04:11:00,220.26253836428572,15.26566968642857
2015-09-02 04:12:00,222.67494419714285,15.916523524714284
2015-09-02 04:13:00,224.77491978285713,16.091129848
2015-09-02 04:14:00,219.82390485428573,16.041019984714286
2015-09-02 04:15:00,220.55081612714284,16.471771240285715
2015-09-02 04:16:00,223.37044852142859,15.195440019857143
2015-09-02 04:17:00,221.5142647885714,16.306908743714285
2015-09-02 04:18:00,221.39470563571427,15.867498125285715
2015-09-02 04:19:00,219.78358677428574,16.35018266957143
2015-09-02 04:20:00,219.71507045142857,16.12863377157143
2015-09-02 04:21:00,220.4311872214286,16.934125627857142
2015-09-02 04:22:00,226.74727957571426,17.01983860557143
2015-09-02 04:23:00,227.03857421857143,15.382902962857143
2015-09-02 04:24:00,220.97040666857143,14.711337498285713
2015-09-02 04:25:00,223.96358817,17.147657122000002
2015-09-02 04:26:00,225.89045061428573,17.976324898857143
2015-09-02 04:27:00,223.42218889571427,16.952447073857144
2015-09-02 04:28:00,228.31159319142856,22.209287371
2015-09-02 04:29:00,229.54889788,22.048431396428573
2015-09-02 04:30:00,233.08503069142856,23.892652239142855
2015-09-02 04:31:00,230.22314453142857,22.258152553000002
2015-09-02 04:32:00,227.9303850442857,22.382128034285717
2015-09-02 04:33:00,230.84830147857141,22.870058332142857
2015-09-02 04:34:00,231.21494838142857,22.599897112142855
2015-09-02 04:35:00,229.9709472657143,23.959736415285715
2015-09-02 04:36:00,230.82849121142857,23.374603271428573
2015-09-02 04:37:00,234.54828752857142,24.544751848428575
2015-09-02 04:38:00,228.2994559157143,21.250924246714284
2015-09-02 04:39:00,230.53982979857142,21.28692844942857
2015-09-02 04:40:00,232.62932477714284,24.30103846957143
2015-09-02 04:41:00,233.6615339,23.808502197285716
2015-09-02 04:42:00,240.84484863285712,24.836127145000003
2015-09-02 04:43:00,240.02985491142857,22.454212733714286
2015-09-02 04:44:00,236.1050851,25.467984880714287
2015-09-02 04:45:00,251.77748325857144,28.195399693142857
2015-09-02 04:46:00,236.35170200857144,26.043018886000002
2015-09-02 04:47:00,236.55149623285712,25.31751360214286
2015-09-02 04:48:00,234.34990583142857,24.284412929000002
2015-09-02 04:49:00,241.57404436428573,25.578037806857143
2015-09-02 04:50:00,237.36014229857142,24.607572282999996
2015-09-02 04:51:00,242.76764788,25.520178658571428
2015-09-02 04:52:00,237.10784040142858,25.091666085428567
2015-09-02 04:53:00,235.40910993285712,24.561305454857145
2015-09-02 04:54:00,240.14658900714286,24.576607840428572
2015-09-02 04:55:00,241.97935267857142,26.719650268571428
2015-09-02 04:56:00,243.09320940285716,26.834784371571427
2015-09-02 04:57:00,242.6360212057143,26.767438616
2015-09-02 04:58:00,245.9451381142857,26.854407174285715
2015-09-02 04:59:00,244.33809988857143,27.80545043942857
2015-09-02 05:00:00,245.84376743857143,29.151487078
2015-09-02 05:01:00,245.58265903999998,14.99569702142857
2015-09-02 05:02:00,244.92529296857143,14.397683279857143
2015-09-02 05:03:00,251.37357003285715,16.861339024142858
2015-09-02 05:04:00,259.17470005571425,16.56189618785714
2015-09-02 05:05:00,253.35989815857144,16.25911603657143
2015-09-02 05:06:00,255.0603027342857,17.541246686714285
2015-09-02 05:07:00,253.43648856000002,16.422176906
2015-09-02 05:08:00,252.8736746657143,16.54385593957143
2015-09-02 05:09:00,252.2747977114286,15.152232578857143
2015-09-02 05:10:00,247.15297153999998,14.779453822571428
2015-09-02 05:11:00,252.78140694714284,15.493274143714286
2015-09-02 05:12:00,262.26021902857144,18.13329860142857
2015-09-02 05:13:00,253.34130859428572,15.181551252142857
2015-09-02 05:14:00,248.36478097142853,15.526899065285717
2015-09-02 05:15:00,254.60825892857142,16.664995466
2015-09-02 05:16:00,249.69696916857143,16.912146432
2015-09-02 05:17:00,247.86800711428572,14.649044581857142
2015-09-02 05:18:00,249.30622209857142,14.923060825857144
2015-09-02 05:19:00,254.03100586,15.895675659142857
2015-09-02 05:20:00,249.82521275142858,14.744535173714286
2015-09-02 05:21:00,258.3672921314286,17.964719499857143
2015-09-02 05:22:00,258.2193603514286,16.956224713999998
2015-09-02 05:23:00,254.15107073142858,17.556993756999997
2015-09-02 05:24:00,259.5877685542857,17.93970380514286
2015-09-02 05:25:00,267.21623884,21.632348196857144
2015-09-02 05:26:00,262.8665248328571,24.025124686142856
2015-09-02 05:27:00,267.9477887828572,23.951952253
2015-09-02 05:28:00,267.34186663,21.94319370814286
2015-09-02 05:29:00,270.20819963714285,22.37259783057143
2015-09-02 05:30:00,278.8312988285714,22.108025687142856
2015-09-02 05:31:00,270.7013113842857,20.871891566714286
2015-09-02 05:32:00,271.66856166285714,20.25516836985714
2015-09-02 05:33:00,263.48231724285716,19.576766967714285
2015-09-02 05:34:00,273.0125383642857,20.621043613999998
2015-09-02 05:35:00,269.60358538,20.816183907714283
2015-09-02 05:36:00,272.83025251142857,20.136646815714283
2015-09-02 05:37:00,265.03695242714286,18.404303414428572
2015-09-02 05:38:00,280.60710798,22.364844186
2015-09-02 05:39:00,269.32380022285713,19.876050676571428
2015-09-02 05:40:00,268.41469029,19.980460030714287
2015-09-02 05:41:00,279.5609130857143,22.699519566142857
2015-09-02 05:42:00,275.22307477714287,20.833934238999998
2015-09-02 05:43:00,274.1521693642857,21.79313441685714
2015-09-02 05:44:00,272.2430245542857,21.084795270714288
2015-09-02 05:45:00,273.97450474285716,21.57718549457143
2015-09-02 05:46:00,278.64355468714285,22.60032653814286
2015-09-02 05:47:00,286.0070103242857,23.86627415242857
2015-09-02 05:48:00,282.11631556857145,22.714431762714288
2015-09-02 05:49:00,284.1574009485714,21.785725184857142
2015-09-02 05:50:00,281.33848353857144,21.495354788714284
2015-09-02 05:51:00,287.5108119414286,23.611820765857143
2015-09-02 05:52:00,284.47544642857144,23.188786098
2015-09-02 05:53:00,296.41800362714287,25.667153494714285
2015-09-02 05:54:00,299.01307896142856,23.94276210242857
2015-09-02 05:55:00,294.3152553014285,24.824048723428575
2015-09-02 05:56:00,296.9300013957143,25.53237915042857
2015-09-02 05:57:00,302.47865513428576,24.704635620142856
2015-09-02 05:58:00,308.2849818642857,25.80528695242857
2015-09-02 05:59:00,308.14634486571424,27.21652657642857
2015-09-02 06:00:00,298.5699986042857,26.183175223142857
2015-09-02 06:01:00,303.73960658428575,26.864650181428573
2015-09-02 06:02:00,295.9052036828571,24.625440325
2015-09-02 06:03:00,305.57582310285716,27.740986415285715
2015-09-02 06:04:00,306.89104352714287,26.322012765
2015-09-02 06:05:00,309.41430664,26.568045479857144
2015-09-02 06:06:00,312.45179966571425,28.11546761642857
2015-09-02 06:07:00,309.1333356585714,29.23148454942857
2015-09-02 06:08:00,318.8135811942857,29.531611851285714
2015-09-02 06:09:00,319.33729771142856,27.568980625714286
2015-09-02 06:10:00,319.2859235485715,27.711262294285714
2015-09-02 06:11:00,319.01349748857143,32.33837672642857
2015-09-02 06:12:00,337.52124023428576,31.884933471714284
2015-09-02 06:13:00,321.7274344314286,30.218100411571424
2015-09-02 06:14:00,326.9639369414286,29.834311348999996
2015-09-02 06:15:00,324.21156529,29.38255528042857
2015-09-02 06:16:00,325.6985212057143,30.681143624428568
2015-09-02 06:17:00,319.88099888428576,28.068991524857147
2015-09-02 06:18:00,320.32481166285714,28.55638994485715
2015-09-02 06:19:00,329.8782435828571,30.622767857142858
2015-09-02 06:20:00,325.5298549114286,29.932584490142855
2015-09-02 06:21:00,333.00983537999997,33.36638968328571
2015-09-02 06:22:00,332.37974330285715,32.04150390628572
2015-09-02 06:23:00,326.5847516742857,31.08885410857143
2015-09-02 06:24:00,325.52713448714286,29.13020542685714
2015-09-02 06:25:00,326.9582170757143,29.384137834857146
2015-09-02 06:26:00,326.7338867185714,29.169863019714285
2015-09-02 06:27:00,329.8192313057143,31.549769810285714
2015-09-02 06:28:00,344.31152343714285,34.62891060971428
2015-09-02 06:29:00,345.33520507857145,34.83159310471429
2015-09-02 06:30:00,332.7657993857143,32.770616803857145
2015-09-02 06:31:00,336.1561104914286,33.620917184
2015-09-02 06:32:00,330.19346400714284,32.60445295057143
2015-09-02 06:33:00,332.15192522285713,31.662667410714285
2015-09-02 06:34:00,334.73109654,32.30752563471428
2015-09-02 06:35:00,333.36645507857145,32.93984113414286
2015-09-02 06:36:00,329.86739676285714,32.413678850428575
2015-09-02 06:37:00,336.79956054714285,32.70751953128572
2015-09-02 06:38:00,340.9224330357143,33.38858904157143
2015-09-02 06:39:00,340.3842424671429,30.429628644714285
2015-09-02 06:40:00,333.68547712000003,31.141871861000002
2015-09-02 06:41:00,333.69789341571425,30.670022147
2015-09-02 06:42:00,343.92700195285715,32.94551522385714
2015-09-02 06:43:00,331.31026785714283,28.29710824142857
2015-09-02 06:44:00,338.00983537999997,28.784513201000003
2015-09-02 06:45:00,332.8778250557143,27.934062412857145
2015-09-02 06:46:00,340.9984654014285,32.27539498471428
2015-09-02 06:47:00,338.4024483814286,29.731589181142855
2015-09-02 06:48:00,328.78247070285715,29.083886282714285
2015-09-02 06:49:00,337.25844029,31.12357003342857
2015-09-02 06:50:00,327.74888392857144,28.14646693642857
2015-09-02 06:51:00,344.3702915742857,31.108742850142853
2015-09-02 06:52:00,325.82216099285716,29.150868007142858
2015-09-02 06:53:00,329.50742885,32.37661961142857
2015-09-02 06:54:00,329.51722935285716,29.587042672285712
2015-09-02 06:55:00,324.47935267857144,29.41663905557143
2015-09-02 06:56:00,330.4195033485715,28.532150268571428
2015-09-02 06:57:00,332.33374023428576,29.70037623814286
2015-09-02 06:58:00,335.10278320285715,30.061878749285714
2015-09-02 06:59:00,332.54889787999997,30.398555210714285
2015-09-02 07:00:00,328.6172921314286,29.164404732857143
2015-09-02 07:01:00,330.39125279,29.99083164757143
2015-09-02 07:02:00,327.15761021142856,27.661470685714285
2015-09-02 07:03:00,329.4832240514285,29.15741838728571
2015-09-02 07:04:00,343.9957101,28.048474992999996
2015-09-02 07:05:00,344.3660016742857,29.60589163642857
2015-09-02 07:06:00,349.72767857142856,32.45823451457143
2015-09-02 07:07:00,344.32983398428576,31.283194405714287
2015-09-02 07:08:00,333.3483537942857,31.511226109142857
2015-09-02 07:09:00,331.3284388957143,27.55138070242857
2015-09-02 07:10:00,338.9496721542857,30.827209472714287
2015-09-02 07:11:00,329.7578822542857,30.498079572428573
2015-09-02 07:12:00,335.1924525671429,30.280334472714287
2015-09-02 07:13:00,335.21316964285717,30.82870265414286
2015-09-02 07:14:00,352.33028738857143,32.92827061242857
2015-09-02 07:15:00,345.7179129457143,34.40876334057143
2015-09-02 07:16:00,343.2421177457143,32.03790719171429
2015-09-02 07:17:00,332.9016462057143,28.77048383442857
2015-09-02 07:18:00,351.59974888428576,31.67353384828571
2015-09-02 07:19:00,339.2622767857143,31.618565150714286
2015-09-02 07:20:00,340.82770647285713,29.819800240714283
2015-09-02 07:21:00,338.8126743857143,30.824807303285713
2015-09-02 07:22:00,328.1090611042857,28.043049403571427
2015-09-02 07:23:00,336.13926478857144,29.55176653185714
2015-09-02 07:24:00,328.6113281257143,26.410784040142854
2015-09-02 07:25:00,339.0145438057143,31.168452671571426
2015-09-02 07:26:00,334.37465122714286,28.38101632257143
2015-09-02 07:27:00,350.0186244414286,31.87804303857143
2015-09-02 07:28:00,348.6138044085714,30.82965523857143
2015-09-02 07:29:00,338.41141182999996,28.337777273999997
2015-09-02 07:30:00,342.95706612714287,30.002511160714285
2015-09-02 07:31:00,342.0167061942857,29.57323346814286
2015-09-02 07:32:00,340.57495117142855,28.456782749714282
2015-09-02 07:33:00,338.7932477685714,28.77813502714286
2015-09-02 07:34:00,339.7524414057143,29.565996442571425
2015-09-02 07:35:00,341.8041992185714,30.94063895085714
2015-09-02 07:36:00,342.3890904014285,32.842313494
2015-09-02 07:37:00,350.8371233257143,34.10365731371429
2015-09-02 07:38:00,351.09409877285714,37.11280604771429
2015-09-02 07:39:00,357.4009137828571,37.709991455142855
2015-09-02 07:40:00,345.8743024557143,35.447875976571424
2015-09-02 07:41:00,345.59598214285717,35.151888166142854
2015-09-02 07:42:00,360.78302873857143,38.90945870542857
2015-09-02 07:43:00,350.0896693642857,36.590122767857146
2015-09-02 07:44:00,341.8054547985715,35.048985072571426
2015-09-02 07:45:00,354.2935267857143,39.099025181428566
2015-09-02 07:46:00,353.7798549114286,38.25852312357143
2015-09-02 07:47:00,337.64711216571425,33.024568830285716
2015-09-02 07:48:00,345.46351841571425,35.85756574357143
2015-09-02 07:49:00,335.73786272285713,32.97693961014286
2015-09-02 07:50:00,351.79813057999996,36.958387102428574
2015-09-02 07:51:00,340.1571219314286,34.03039114814286
2015-09-02 07:52:00,342.42320033428575,36.279682704428566
2015-09-02 07:53:00,335.51360212000003,36.014796665714286
2015-09-02 07:54:00,358.49483817000004,38.32604108542857
2015-09-02 07:55:00,338.0901227685714,35.67446027485715
2015-09-02 07:56:00,346.4261649,36.98427908757143
2015-09-02 07:57:00,346.6081891742857,36.80795724057143
